Level,Date and Time,Source,Event ID,Task Category
Information,12/3/2023 8:35:33 PM,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2023-12-04 04:35:33.490
SourceProcessGUID: {1ac2ee8c-570f-656d-e802-000000001000}
SourceProcessId: 6112
SourceThreadId: 4488
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {1ac2ee8c-5711-656d-ea02-000000001000}
TargetProcessId: 6848
TargetImage: C:temp\bin\WebBrowserPassView.exe
GrantedAccess: 0x1F3FFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d4d4|C:\Windows\System32\KERNELBASE.dll+308ee|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+34f460|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2cd80e|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2cc3b5|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2b2ede|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2b25a5|UNKNOWN(00007FF96B8BA982)
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:33 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2023-12-04 04:35:33.490
ProcessGuid: {1ac2ee8c-542b-656d-1a01-000000001000}
ProcessId: 244
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\MsMpEng.exe
TargetFilename: C:\Windows\Temp\01da266b51b3273a
CreationUtcTime: 2023-12-04 04:35:33.490
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 8:35:29 PM,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2023-12-04 04:35:29.165
SourceProcessGUID: {1ac2ee8c-570f-656d-e802-000000001000}
SourceProcessId: 6112
SourceThreadId: 4488
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {1ac2ee8c-5711-656d-ea02-000000001000}
TargetProcessId: 6848
TargetImage: C:temp\bin\WebBrowserPassView.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9e924|C:\Windows\System32\KERNELBASE.dll+5b473|C:\Windows\System32\KERNELBASE.dll+597e6|C:\Windows\System32\KERNEL32.DLL+1d334|C:\Windows\SYSTEM32\windows.storage.dll+17231d|C:\Windows\SYSTEM32\windows.storage.dll+c212c|C:\Windows\SYSTEM32\windows.storage.dll+ef1ac|C:\Windows\SYSTEM32\windows.storage.dll+eefd3|C:\Windows\SYSTEM32\windows.storage.dll+ef63d|C:\Windows\SYSTEM32\windows.storage.dll+1d9d60|C:\Windows\SYSTEM32\windows.storage.dll+ef7ef|C:\Windows\SYSTEM32\windows.storage.dll+c2757|C:\Windows\System32\shell32.dll+7a5ad|C:\Windows\System32\shell32.dll+447b9|C:\Windows\System32\shell32.dll+470e0|C:\Windows\System32\shell32.dll+47d3b|C:\Windows\System32\shell32.dll+4757e|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+7a68fc|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+921cf2|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+921da9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+912c82|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+913230|UNKNOWN(00007FF96B88F533)
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:28 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: -
UtcTime: 2023-12-04 04:35:28.721
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\System32\urlmon.dll
FileVersion: 11.00.19041.3324 (WinBuild.160101.0800)
Description: OLE32 Extensions for Win32
Product: Internet Explorer
Company: Microsoft Corporation
OriginalFileName: UrlMon.dll
Hashes: SHA1=B99CF4A9818294D2A7B0A53FC74781F7738DC48C,MD5=139F127E75EBF7B8B35A0EA4CC964D93,SHA256=F20541CBEA7573090C939E0807692246037EDD0FC2345CBF8A9452E8784AB54E,IMPHASH=E08970115519040D5D8DDD9206F445D3
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:28 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2023-12-04 04:35:28.363
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\MpClient.dll
FileVersion: 4.18.23100.2009 (8fcbd1c22d82af16ba34560e1a70591413e88d17)
Description: Client Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mpclient.dll
Hashes: SHA1=212A30C8880BB14FE79802A1B0492CAE21D1B736,MD5=F6241AA123B9835ADD945B91D3805629,SHA256=5CFA0ACF6BD10FBEB3DB7FB642AE68EBE9F9C01D9F49A6082D1432914E766C57,IMPHASH=B9FF20C6C7B890C0C363159B3EA2D8CC
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,17,Pipe Created (rule: PipeEvent),"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2023-12-04 04:35:27.892
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
PipeName: \PSHost.133461381272237267.6112.DefaultAppDomain.powershell
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,26,File Delete logged (rule: FileDeleteDetected),"File Delete logged:
RuleName: -
UtcTime: 2023-12-04 04:35:27.781
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
User: DESKTOP-92IIJB9\Test
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Test\AppData\Local\Temp\__PSScriptPolicyTest_flnczf4r.jtu.ps1
Hashes: SHA1=6AB83620379FC69F80C0242105DDFFD7D98D5D9D,MD5=D17FE0A3F47BE24A6453E9EF58C94641,SHA256=96AD1146EB96877EAB5942AE0736B82D8B5E2039A80D3D6932665C1A4C87DCF7,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2023-12-04 04:35:27.762
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Test\AppData\Local\Temp\__PSScriptPolicyTest_flnczf4r.jtu.ps1
CreationUtcTime: 2023-12-04 04:35:27.762
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2023-12-04 04:35:27.676
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\MpOAV.dll
FileVersion: 4.18.23100.2009 (8fcbd1c22d82af16ba34560e1a70591413e88d17)
Description: IOfficeAntiVirus Module
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpOAV.dll
Hashes: SHA1=E5E75A15EE46E0968665FF180C34880E163F27F0,MD5=E8EA978A581E6C3A616E69939CB2F5F3,SHA256=077043850436F281BB354D03A7F33042543E7C2BF4F46A865BAE60F37D8DEBDB,IMPHASH=28D3DE166C9E9C46DC0EA2089E2AC74E
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:27.318
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
FileVersion: 4.8.9167.0 built by: NET481REL1LAST_B
Description: Microsoft .NET Runtime Just-In-Time Compiler
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clrjit.dll
Hashes: SHA1=7DCB8796F45514DD3F5CD55302B041319814A755,MD5=7412728F1DC9015FC4CC18AC6052B330,SHA256=001D135E1066C1BFAE80D33F15636206E2F81AF5A92D99F1335DE2E30D2561BA,IMPHASH=E20BEEF68C4C15FC6DC00AEDFC450D3C
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:27.299
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NativeImages\mscorlib.ni.dll
FileVersion: 4.8.9167.0 built by: NET481REL1LAST_B
Description: Microsoft Common Language Runtime Class Library
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorlib.dll
Hashes: SHA1=D0C40D928F13CF2F17741DAD44F8BA0045CAB6D2,MD5=1031BE45F7D69BA2F14CE068FFD33B25,SHA256=BC29F7D665E89E154B897FC1B122A91ADD9D74D5B4059B6BFF28CDE7D616E7CD,IMPHASH=00000000000000000000000000000000
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:27.290
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll
FileVersion: 4.8.9167.0 built by: NET481REL1LAST_B
Description: Microsoft .NET Runtime Common Language Runtime - WorkStation
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clr.dll
Hashes: SHA1=A77574470F744120D0AB5DD39A5D11D617FBEE31,MD5=6D8BC8BC19D5D926AF8FE4DC0D3DC071,SHA256=F5C68CED002FF441C7C5AA1083604FBA555E3D3CA6205E85E228009E59759313,IMPHASH=AB5E2E36C1E62672DDDD7B4D2E5D81D4
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:27.290
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll
FileVersion: 4.8.9093.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscoreei.dll
Hashes: SHA1=2186F29C0312A9BE5B9D08BD3A95DFC14A7BB0A4,MD5=89AB48AC59F9E5302E10A6A2ED5E9F9E,SHA256=791E1A6F0C1024B2AC8142F0D85B25A7510B57606EF2D903289BE76970ADE9DD,IMPHASH=BDAAD270BEE58C9A3A7622CD1CA3EF79
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:27.282
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\System32\mscoree.dll
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mscoree.dll
Hashes: SHA1=CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,MD5=D5971EF71DE1BDD46D537203ABFCC756,SHA256=8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,IMPHASH=65F23EFA1EB51A5DAAB399BFAA840074
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2023-12-04 04:35:27.228
SourceProcessGUID: {1ac2ee8c-5439-656d-4601-000000001000}
SourceProcessId: 3600
SourceThreadId: 8604
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {1ac2ee8c-570f-656d-e802-000000001000}
TargetProcessId: 6112
TargetImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9e924|C:\Windows\System32\KERNELBASE.dll+5b473|C:\Windows\System32\KERNELBASE.dll+597e6|C:\Windows\System32\KERNEL32.DLL+1d334|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+351226|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2b3bb9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\8ba31431f46342fbc94b91b95bc013cc\System.ni.dll+2b3529|UNKNOWN(00007FF96CAB2D25)
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2023-12-04 04:35:27.223
ProcessGuid: {1ac2ee8c-570f-656d-e802-000000001000}
ProcessId: 6112
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.19041.2913 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {Start-Process \""""C:temp\bin\WebBrowserPassView.exe\""""
Start-Sleep -Second 4
Stop-Process -Name \""""WebBrowserPassView\""""}
CurrentDirectory: C:\Users\Test\AppData\Local\Temp\
User: DESKTOP-92IIJB9\Test
LogonGuid: {1ac2ee8c-5412-656d-4c1f-130000000000}
LogonId: 0x131F4C
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=EB39E26A364ECD0691A59FCEF61A90334112617E,MD5=BCF01E61144D6D6325650134823198B8,SHA256=B4E7BC24BF3F5C3DA2EB6E9EC5EC10F90099DEFA91B820F2F3FC70DD9E4785C4,IMPHASH=88CB9A420410BDA787E305B65518A934
ParentProcessGuid: {1ac2ee8c-5439-656d-4601-000000001000}
ParentProcessId: 3600
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:27 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2023-12-04 04:35:27.228
ProcessGuid: {1ac2ee8c-5439-656d-4601-000000001000}
ProcessId: 3600
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-275153265-2143659952-3435977433-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:26 PM,Microsoft-Windows-Sysmon,8,CreateRemoteThread detected (rule: CreateRemoteThread),"CreateRemoteThread detected:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:26.962
SourceProcessGuid: {1ac2ee8c-5439-656d-4601-000000001000}
SourceProcessId: 3600
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGuid: {1ac2ee8c-570e-656d-e702-000000001000}
TargetProcessId: 5532
TargetImage: <unknown process>
NewThreadId: 5772
StartAddress: 0x00007FF78D094450
StartModule: -
StartFunction: -
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:26 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2023-12-04 04:35:24.864
ProcessGuid: {1ac2ee8c-542b-656d-1a01-000000001000}
ProcessId: 244
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\MsMpEng.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.114.196
SourceHostname: -
SourcePort: 50034
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 13.91.129.128
DestinationHostname: -
DestinationPort: 443
DestinationPortName: -"
Information,12/3/2023 8:35:26 PM,Microsoft-Windows-Sysmon,8,CreateRemoteThread detected (rule: CreateRemoteThread),"CreateRemoteThread detected:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:26.239
SourceProcessGuid: {1ac2ee8c-5439-656d-4601-000000001000}
SourceProcessId: 3600
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGuid: {1ac2ee8c-570d-656d-e602-000000001000}
TargetProcessId: 4484
TargetImage: <unknown process>
NewThreadId: 3112
StartAddress: 0x00007FF78D094450
StartModule: -
StartFunction: -
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:25 PM,Microsoft-Windows-Sysmon,8,CreateRemoteThread detected (rule: CreateRemoteThread),"CreateRemoteThread detected:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2023-12-04 04:35:25.412
SourceProcessGuid: {1ac2ee8c-5439-656d-4601-000000001000}
SourceProcessId: 3600
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGuid: {1ac2ee8c-570c-656d-e402-000000001000}
TargetProcessId: 3100
TargetImage: <unknown process>
NewThreadId: 2216
StartAddress: 0x00007FF78D094450
StartModule: -
StartFunction: -
SourceUser: DESKTOP-92IIJB9\Test
TargetUser: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:24 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2023-12-04 04:35:24.599
ProcessGuid: {1ac2ee8c-570a-656d-e202-000000001000}
ProcessId: 672
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-275153265-2143659952-3435977433-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:24 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2023-12-04 04:35:24.585
ProcessGuid: {1ac2ee8c-570a-656d-e202-000000001000}
ProcessId: 672
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Test\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive
CreationUtcTime: 2023-12-04 04:32:15.278
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:23 PM,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2023-12-04 04:35:23.491
ProcessGuid: {1ac2ee8c-570a-656d-e202-000000001000}
ProcessId: 672
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\MpClient.dll
FileVersion: 4.18.23100.2009 (8fcbd1c22d82af16ba34560e1a70591413e88d17)
Description: Client Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mpclient.dll
Hashes: SHA1=212A30C8880BB14FE79802A1B0492CAE21D1B736,MD5=F6241AA123B9835ADD945B91D3805629,SHA256=5CFA0ACF6BD10FBEB3DB7FB642AE68EBE9F9C01D9F49A6082D1432914E766C57,IMPHASH=B9FF20C6C7B890C0C363159B3EA2D8CC
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-92IIJB9\Test"
Information,12/3/2023 8:35:23 PM,Microsoft-Windows-Sysmon,17,Pipe Created (rule: PipeEvent),"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2023-12-04 04:35:23.100
ProcessGuid: {1ac2ee8c-570a-656d-e202-000000001000}
ProcessId: 672
PipeName: \PSHost.133461381229032611.672.DefaultAppDomain.powershell
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: DESKTOP-92IIJB9\Test"
